ID_Empleado,Periodo_Evaluacion,Score_Desempeno,Score_Potencial
EMP-1096,Periodo_2025,1,Medio
EMP-1097,Periodo_2023,2,Alto
EMP-1097,Periodo_2024,4,Medio
EMP-1097,Periodo_2025,3,Medio
EMP-1098,Periodo_2023,4,Medio
EMP-1098,Periodo_2024,5,Alto
EMP-1098,Periodo_2025,3,Medio
EMP-1099,Periodo_2023,3,Alto
EMP-1099,Periodo_2024,3,Medio
EMP-1099,Periodo_2025,1,Alto
EMP-1100,Periodo_2023,4,Medio
EMP-1100,Periodo_2024,3,Bajo
EMP-1100,Periodo_2025,4,Medio
EMP-1101,Periodo_2023,3,Bajo
EMP-1101,Periodo_2024,3,Medio
EMP-1101,Periodo_2025,3,Medio
EMP-1102,Periodo_2023,3,Medio
EMP-1102,Periodo_2024,3,Alto
EMP-1102,Periodo_2025,1,Medio
EMP-1103,Periodo_2023,2,Medio
EMP-1103,Periodo_2024,5,Bajo
EMP-1103,Periodo_2025,3,Bajo
EMP-1104,Periodo_2023,4,Medio
EMP-1104,Periodo_2024,3,Bajo
EMP-1104,Periodo_2025,5,Medio
EMP-1105,Periodo_2023,2,Alto
EMP-1105,Periodo_2024,2,Alto
EMP-1105,Periodo_2025,4,Medio
EMP-1106,Periodo_2023,3,Medio
EMP-1106,Periodo_2024,4,Medio
EMP-1106,Periodo_2025,4,Alto
EMP-1107,Periodo_2023,4,Alto
EMP-1107,Periodo_2024,3,Alto
EMP-1107,Periodo_2025,1,Medio
EMP-1108,Periodo_2023,3,Medio
EMP-1108,Periodo_2024,1,Medio
EMP-1108,Periodo_2025,1,Medio
EMP-1109,Periodo_2023,3,Alto
EMP-1109,Periodo_2024,3,Alto
EMP-1109,Periodo_2025,2,Medio
EMP-1110,Periodo_2023,3,Medio
EMP-1110,Periodo_2024,4,Medio
EMP-1110,Periodo_2025,4,Medio
EMP-1111,Periodo_2023,4,Medio
EMP-1111,Periodo_2024,2,Alto
EMP-1111,Periodo_2025,4,Medio
EMP-1112,Periodo_2023,5,Medio
EMP-1112,Periodo_2024,2,Medio
EMP-1112,Periodo_2025,4,Medio
EMP-1113,Periodo_2023,3,Medio
EMP-1113,Periodo_2024,3,Medio
EMP-1113,Periodo_2025,3,Medio
EMP-1114,Periodo_2023,3,Alto
EMP-1114,Periodo_2024,5,Medio
EMP-1114,Periodo_2025,3,Alto
EMP-1115,Periodo_2023,3,Alto
EMP-1115,Periodo_2024,3,Medio
EMP-1115,Periodo_2025,4,Medio
EMP-1116,Periodo_2023,3,Medio
EMP-1116,Periodo_2024,2,Alto
EMP-1116,Periodo_2025,3,Alto
EMP-1117,Periodo_2023,3,Medio
EMP-1117,Periodo_2024,3,Medio
EMP-1117,Periodo_2025,2,Medio
EMP-1118,Periodo_2023,2,Medio
EMP-1118,Periodo_2024,5,Bajo
EMP-1118,Periodo_2025,3,Medio
EMP-1119,Periodo_2023,3,Medio
EMP-1119,Periodo_2024,3,Medio
EMP-1119,Periodo_2025,2,Medio
EMP-1120,Periodo_2023,3,Alto
EMP-1120,Periodo_2024,4,Medio
EMP-1120,Periodo_2025,3,Medio
EMP-1121,Periodo_2023,3,Medio
EMP-1121,Periodo_2024,2,Alto
EMP-1121,Periodo_2025,1,Medio
EMP-1122,Periodo_2023,3,Alto
EMP-1122,Periodo_2024,3,Medio
EMP-1122,Periodo_2025,4,Bajo
EMP-1123,Periodo_2023,3,Alto
EMP-1123,Periodo_2024,5,Bajo
EMP-1123,Periodo_2025,3,Medio
EMP-1124,Periodo_2023,3,Medio
EMP-1124,Periodo_2024,5,Medio
EMP-1124,Periodo_2025,2,Medio
EMP-1125,Periodo_2023,3,Medio
EMP-1125,Periodo_2024,3,Alto
EMP-1125,Periodo_2025,4,Medio
EMP-1126,Periodo_2023,3,Medio
EMP-1126,Periodo_2024,2,Alto
EMP-1126,Periodo_2025,5,Bajo
EMP-1127,Periodo_2023,4,Medio
EMP-1127,Periodo_2024,3,Medio
EMP-1127,Periodo_2025,3,Bajo
EMP-1128,Periodo_2023,3,Bajo
EMP-1128,Periodo_2024,2,Medio
EMP-1128,Periodo_2025,3,Medio
EMP-1129,Periodo_2023,3,Bajo
EMP-1129,Periodo_2024,3,Alto
EMP-1129,Periodo_2025,3,Alto
EMP-1130,Periodo_2023,2,Alto
EMP-1130,Periodo_2024,2,Bajo
EMP-1130,Periodo_2025,3,Medio
EMP-1131,Periodo_2023,3,Medio
EMP-1131,Periodo_2024,1,Medio
EMP-1131,Periodo_2025,5,Alto
EMP-1132,Periodo_2023,3,Bajo
EMP-1132,Periodo_2024,2,Alto
EMP-1132,Periodo_2025,4,Alto
EMP-1133,Periodo_2023,3,Alto
EMP-1133,Periodo_2024,3,Medio
EMP-1133,Periodo_2025,2,Bajo
EMP-1134,Periodo_2023,3,Alto
EMP-1134,Periodo_2024,2,Medio
EMP-1134,Periodo_2025,3,Alto
EMP-1135,Periodo_2023,3,Alto
EMP-1135,Periodo_2024,4,Medio
EMP-1135,Periodo_2025,1,Medio
EMP-1136,Periodo_2023,3,Medio
EMP-1136,Periodo_2024,2,Alto
EMP-1136,Periodo_2025,3,Alto
EMP-1137,Periodo_2023,4,Bajo
EMP-1137,Periodo_2024,3,Alto
EMP-1137,Periodo_2025,4,Medio
EMP-1138,Periodo_2023,4,Medio
EMP-1138,Periodo_2024,2,Medio
EMP-1138,Periodo_2025,2,Medio
EMP-1139,Periodo_2023,3,Medio
EMP-1139,Periodo_2024,2,Medio
EMP-1139,Periodo_2025,3,Medio
EMP-1140,Periodo_2023,4,Bajo
EMP-1140,Periodo_2024,4,Medio
EMP-1140,Periodo_2025,4,Medio
EMP-1141,Periodo_2023,3,Medio
EMP-1141,Periodo_2024,4,Medio
EMP-1141,Periodo_2025,3,Medio
EMP-1142,Periodo_2023,4,Bajo
EMP-1142,Periodo_2024,4,Bajo
EMP-1142,Periodo_2025,2,Medio
EMP-1143,Periodo_2023,2,Alto
EMP-1143,Periodo_2024,3,Bajo
EMP-1143,Periodo_2025,4,Medio
EMP-1144,Periodo_2023,5,Medio
EMP-1144,Periodo_2024,3,Bajo
EMP-1144,Periodo_2025,4,Medio
EMP-1145,Periodo_2023,5,Medio
EMP-1145,Periodo_2024,5,Alto
EMP-1145,Periodo_2025,3,Bajo
EMP-1146,Periodo_2023,2,Medio
EMP-1146,Periodo_2024,3,Bajo
EMP-1146,Periodo_2025,3,Medio
EMP-1147,Periodo_2023,1,Medio
EMP-1147,Periodo_2024,2,Medio
EMP-1147,Periodo_2025,2,Alto
EMP-1148,Periodo_2023,2,Alto
EMP-1148,Periodo_2024,3,Medio
EMP-1148,Periodo_2025,3,Medio
EMP-1149,Periodo_2023,2,Medio
EMP-1149,Periodo_2024,5,Alto
EMP-1149,Periodo_2025,3,Medio
EMP-1150,Periodo_2023,3,Medio
EMP-1150,Periodo_2024,4,Medio
EMP-1150,Periodo_2025,5,Medio
EMP-1151,Periodo_2023,3,Alto
EMP-1151,Periodo_2024,5,Medio
EMP-1151,Periodo_2025,3,Medio
EMP-1152,Periodo_2023,2,Medio
EMP-1152,Periodo_2024,3,Medio
EMP-1152,Periodo_2025,3,Medio
EMP-1153,Periodo_2023,3,Alto
EMP-1153,Periodo_2024,1,Alto
EMP-1153,Periodo_2025,1,Medio
EMP-1154,Periodo_2023,5,Medio
EMP-1154,Periodo_2024,2,Medio
EMP-1154,Periodo_2025,3,Medio
EMP-1155,Periodo_2023,2,Bajo
EMP-1155,Periodo_2024,3,Medio
EMP-1155,Periodo_2025,1,Medio
EMP-1156,Periodo_2023,4,Bajo
EMP-1156,Periodo_2024,3,Alto
EMP-1156,Periodo_2025,3,Medio
EMP-1157,Periodo_2023,4,Alto
EMP-1157,Periodo_2024,3,Medio
EMP-1157,Periodo_2025,4,Medio
EMP-1158,Periodo_2023,3,Bajo
EMP-1158,Periodo_2024,3,Medio
EMP-1158,Periodo_2025,3,Medio
EMP-1159,Periodo_2023,5,Alto
EMP-1159,Periodo_2024,4,Alto
EMP-1159,Periodo_2025,5,Alto
EMP-1160,Periodo_2023,2,Medio
EMP-1160,Periodo_2024,3,Bajo
EMP-1160,Periodo_2025,4,Bajo
EMP-1161,Periodo_2023,3,Bajo
EMP-1161,Periodo_2024,3,Medio
EMP-1161,Periodo_2025,4,Medio
EMP-1162,Periodo_2023,3,Medio
EMP-1162,Periodo_2024,4,Medio
EMP-1162,Periodo_2025,2,Bajo
EMP-1163,Periodo_2023,4,Medio
EMP-1163,Periodo_2024,2,Bajo
EMP-1163,Periodo_2025,4,Medio
EMP-1164,Periodo_2023,3,Medio
EMP-1164,Periodo_2024,2,Medio
EMP-1164,Periodo_2025,3,Medio
EMP-1165,Periodo_2023,4,Medio
EMP-1165,Periodo_2024,4,Medio
EMP-1165,Periodo_2025,3,Medio
EMP-1166,Periodo_2023,3,Medio
EMP-1166,Periodo_2024,3,Medio
EMP-1166,Periodo_2025,5,Bajo
EMP-1167,Periodo_2023,2,Bajo
EMP-1167,Periodo_2024,3,Bajo
EMP-1167,Periodo_2025,2,Medio
EMP-1168,Periodo_2023,3,Bajo
EMP-1168,Periodo_2024,2,Bajo
EMP-1168,Periodo_2025,1,Medio
EMP-1169,Periodo_2023,3,Bajo
EMP-1169,Periodo_2024,2,Medio
EMP-1169,Periodo_2025,2,Alto
EMP-1170,Periodo_2023,4,Medio
EMP-1170,Periodo_2024,4,Medio
EMP-1170,Periodo_2025,3,Medio
EMP-1171,Periodo_2023,3,Medio
EMP-1171,Periodo_2024,2,Medio
EMP-1171,Periodo_2025,1,Medio
EMP-1172,Periodo_2023,3,Bajo
EMP-1172,Periodo_2024,1,Medio
EMP-1172,Periodo_2025,1,Medio
EMP-1173,Periodo_2023,3,Bajo
EMP-1173,Periodo_2024,3,Bajo
EMP-1173,Periodo_2025,3,Medio
EMP-1174,Periodo_2023,3,Medio
EMP-1174,Periodo_2024,3,Medio
EMP-1174,Periodo_2025,3,Medio
EMP-1175,Periodo_2023,4,Medio
EMP-1175,Periodo_2024,5,Alto
EMP-1175,Periodo_2025,3,Alto
EMP-1176,Periodo_2023,4,Alto
EMP-1176,Periodo_2024,3,Medio
EMP-1176,Periodo_2025,1,Medio
EMP-1177,Periodo_2023,3,Medio
EMP-1177,Periodo_2024,5,Bajo
EMP-1177,Periodo_2025,4,Bajo
EMP-1178,Periodo_2023,1,Medio
EMP-1178,Periodo_2024,2,Alto
EMP-1178,Periodo_2025,3,Bajo
EMP-1179,Periodo_2023,1,Medio
EMP-1179,Periodo_2024,1,Medio
EMP-1179,Periodo_2025,2,Bajo
EMP-1180,Periodo_2023,2,Alto
EMP-1180,Periodo_2024,2,Medio
EMP-1180,Periodo_2025,3,Medio
EMP-1181,Periodo_2023,4,Alto
EMP-1181,Periodo_2024,3,Bajo
EMP-1181,Periodo_2025,3,Alto
EMP-1182,Periodo_2023,2,Medio
EMP-1182,Periodo_2024,3,Medio
EMP-1182,Periodo_2025,1,Medio
EMP-1183,Periodo_2023,2,Medio
EMP-1183,Periodo_2024,1,Medio
EMP-1183,Periodo_2025,3,Medio
EMP-1184,Periodo_2023,3,Medio
EMP-1184,Periodo_2024,2,Bajo
EMP-1184,Periodo_2025,3,Medio
EMP-1185,Periodo_2023,5,Medio
EMP-1185,Periodo_2024,3,Medio
EMP-1185,Periodo_2025,3,Medio
EMP-1186,Periodo_2023,4,Medio
EMP-1186,Periodo_2024,3,Medio
EMP-1186,Periodo_2025,5,Medio
EMP-1187,Periodo_2023,3,Medio
EMP-1187,Periodo_2024,4,Medio
EMP-1187,Periodo_2025,3,Medio
EMP-1188,Periodo_2023,4,Medio
EMP-1188,Periodo_2024,3,Alto
EMP-1188,Periodo_2025,5,Alto
EMP-1189,Periodo_2023,2,Medio
EMP-1189,Periodo_2024,2,Medio
EMP-1189,Periodo_2025,3,Alto
EMP-1190,Periodo_2023,3,Bajo
EMP-1190,Periodo_2024,1,Medio
EMP-1190,Periodo_2025,1,Medio
EMP-1191,Periodo_2023,3,Alto
EMP-1191,Periodo_2024,2,Medio
EMP-1191,Periodo_2025,4,Medio
EMP-1192,Periodo_2023,2,Bajo
EMP-1192,Periodo_2024,4,Medio
EMP-1192,Periodo_2025,4,Bajo
EMP-1193,Periodo_2023,4,Medio
EMP-1193,Periodo_2024,3,Alto
EMP-1193,Periodo_2025,3,Alto
EMP-1194,Periodo_2023,4,Medio
EMP-1194,Periodo_2024,3,Medio
EMP-1194,Periodo_2025,4,Medio
EMP-1195,Periodo_2023,4,Bajo
EMP-1195,Periodo_2024,3,Medio
EMP-1195,Periodo_2025,3,Alto
EMP-1196,Periodo_2023,2,Medio
EMP-1196,Periodo_2024,3,Medio
EMP-1196,Periodo_2025,3,Medio
EMP-1197,Periodo_2023,3,Medio
EMP-1197,Periodo_2024,3,Medio
EMP-1197,Periodo_2025,3,Medio
EMP-1198,Periodo_2023,3,Bajo
EMP-1198,Periodo_2024,3,Medio
EMP-1198,Periodo_2025,2,Medio
EMP-1199,Periodo_2023,2,Alto
EMP-1199,Periodo_2024,4,Medio
EMP-1199,Periodo_2025,3,Alto
EMP-1200,Periodo_2023,2,Alto
EMP-1200,Periodo_2024,3,Bajo
EMP-1200,Periodo_2025,3,Medio
